,index,id,date,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,year,age,price,predicted
1223,6201,5248800440,2015-02-17,840,4000,840,0,1942,0,98108,47.5531,-122.307,1100,4000,2,2015,73,"$275,000.00","$202,311.90"
1224,6203,425079099,2014-05-07,4120,60392,3180,940,1994,0,98014,47.6804,-121.913,2770,64033,5,2014,21,"$560,000.00","$1,083,649.70"
1225,6204,5127000670,2015-03-18,1620,9600,1620,0,1966,0,98059,47.4749,-122.155,1660,10200,3,2015,49,"$314,000.00","$366,332.20"
1226,6209,1558500050,2014-11-13,3380,7074,2200,1180,1999,0,98019,47.7462,-121.978,2060,6548,11,2014,16,"$435,000.00","$732,470.90"
1227,6213,3624039073,2015-03-19,890,5200,890,0,1941,0,98126,47.5311,-122.37299999999999,950,5200,3,2015,74,"$299,950.00","$209,645.50"
1228,6215,6190701483,2014-05-14,2010,8625,1340,670,1957,0,98133,47.7496,-122.355,1500,8400,5,2014,58,"$364,000.00","$429,139.10"
1229,6217,7686202275,2014-12-09,1210,8000,1210,0,1954,0,98198,47.4211,-122.314,1430,8000,12,2014,61,"$219,950.00","$186,887.80"
1230,6220,2770601734,2014-06-30,1580,6300,1180,400,1925,0,98199,47.6505,-122.384,1560,1601,6,2014,90,"$535,000.00","$484,663.50"
1231,6224,7370600020,2014-10-07,1970,8540,1130,840,1950,0,98177,47.7213,-122.365,2280,8540,10,2014,65,"$606,000.00","$756,003.20"
1232,6226,1330250010,2014-06-04,1670,7757,1670,0,1992,0,98030,47.3802,-122.20700000000001,2290,7859,6,2014,23,"$289,950.00","$424,285.80"
1233,6229,9524100050,2014-12-22,1255,1113,1255,0,2010,0,98103,47.6958,-122.34299999999999,1010,1038,12,2014,5,"$360,000.00","$301,724.60"
1234,6232,6412600005,2014-10-03,1430,7232,1430,0,1948,0,98125,47.7197,-122.32799999999999,1540,7232,10,2014,67,"$375,000.00","$365,969.70"
1235,6237,7203102140,2015-04-29,1290,2482,1290,0,2008,0,98053,47.6972,-122.025,1290,2482,4,2015,7,"$300,000.00","$179,531.30"
1236,6245,6071800480,2015-03-27,1220,8400,1220,0,1962,0,98006,47.5467,-122.17299999999999,2110,9119,3,2015,53,"$271,950.00","$316,741.20"
1237,6248,7300400170,2014-09-10,2310,6200,2310,0,1998,0,98092,47.3321,-122.17200000000001,2480,6200,9,2014,17,"$334,000.00","$524,868.00"
1238,6255,2895600680,2014-07-07,800,5192,800,0,1951,0,98146,47.5119,-122.38600000000001,1190,5320,7,2014,64,"$335,950.00","$304,397.50"
1239,6256,8087800480,2015-03-31,2040,9597,1240,800,1963,0,98052,47.6544,-122.134,1800,8553,3,2015,52,"$480,000.00","$417,595.50"
1240,6258,5406500480,2014-07-21,2670,4410,2670,0,1999,0,98075,47.5978,-122.038,2670,4410,7,2014,16,"$668,000.00","$586,074.10"
1241,6260,3300700470,2014-05-14,830,4000,830,0,1955,0,98117,47.6929,-122.37899999999999,950,4000,5,2014,60,"$394,475.00","$148,076.60"
1242,6275,7292700005,2014-10-14,3220,7392,2010,1210,1959,0,98177,47.7719,-122.361,1660,8363,10,2014,56,"$485,000.00","$746,461.20"
1243,6278,8068000305,2014-11-04,1150,10000,1000,150,1951,0,98178,47.5075,-122.262,1340,10000,11,2014,64,"$241,000.00","$186,110.90"
1244,6285,1762600280,2014-07-14,3430,28718,3430,0,1984,0,98033,47.6477,-122.18299999999999,3440,35021,7,2014,31,"$1,200,000.00","$1,028,901.60"
1245,6287,3523069008,2015-05-05,4360,210254,2320,2040,2000,0,98038,47.4375,-122.008,2410,87120,5,2015,15,"$890,000.00","$1,068,426.30"
1246,6289,6806300920,2014-06-10,3020,8302,3020,0,1994,0,98042,47.363,-122.12700000000001,3020,8406,6,2014,21,"$490,000.00","$905,072.80"
1247,6292,1941400080,2014-10-20,1610,11920,1110,500,1968,0,98032,47.3683,-122.279,1690,11839,10,2014,47,"$277,000.00","$384,079.30"
1248,6296,6301800020,2014-05-06,1850,10109,1850,0,1991,0,98034,47.7163,-122.229,1780,9660,5,2014,24,"$535,000.00","$492,913.60"
1249,6297,7855000460,2014-10-07,3940,9671,2140,1800,1967,0,98006,47.5654,-122.15799999999999,3390,9360,10,2014,48,"$1,450,000.00","$1,258,841.10"
1250,6304,9822700255,2014-05-05,1680,2000,1680,0,1909,1998,98105,47.6604,-122.29,1950,5000,5,2014,106,"$670,000.00","$934,091.10"
1251,6309,8562740440,2014-09-09,2990,5280,2210,780,2003,0,98027,47.5353,-122.066,2990,6299,9,2014,12,"$760,000.00","$755,319.40"
1252,6319,2807100095,2014-09-08,1510,9176,1510,0,1957,0,98133,47.7651,-122.339,1480,9176,9,2014,58,"$402,000.00","$340,685.80"
1253,6321,8731980440,2014-10-16,2344,8000,1560,784,1976,0,98023,47.3185,-122.37700000000001,2344,8000,10,2014,39,"$355,000.00","$551,036.70"
1254,6323,6141600179,2014-11-12,1470,9140,1470,0,1982,0,98133,47.7162,-122.34899999999999,1400,8204,11,2014,33,"$376,000.00","$412,800.00"
1255,6333,2624049169,2014-12-11,1890,6183,1090,800,1967,0,98118,47.5396,-122.26899999999999,1750,6183,12,2014,48,"$400,000.00","$406,590.80"
1256,6351,8648100130,2015-04-29,1970,6291,1970,0,1998,0,98042,47.3627,-122.073,1980,8852,4,2015,17,"$306,500.00","$373,844.40"
1257,6354,6149700380,2015-02-06,810,6150,810,0,1950,0,98133,47.7289,-122.34,1080,7200,2,2015,65,"$299,900.00","$283,051.80"
1258,6366,2652500285,2014-10-28,2310,3360,1790,520,1926,0,98119,47.6431,-122.359,1930,4320,10,2014,89,"$817,000.00","$763,812.40"
1259,6376,1888120080,2014-09-22,3610,12811,3610,0,2000,0,98075,47.5812,-121.993,3530,11783,9,2014,15,"$870,000.00","$1,058,897.40"
1260,6381,7853221330,2014-12-03,2920,6000,2920,0,2004,0,98065,47.5333,-121.859,3100,6001,12,2014,11,"$675,000.00","$910,711.90"
1261,6383,5015000190,2014-06-25,2000,4211,1280,720,1908,0,98112,47.6283,-122.301,1680,4000,6,2014,107,"$690,500.00","$693,436.00"
1262,6389,42000130,2014-09-24,4440,9784,4440,0,2012,0,98168,47.4702,-122.275,2720,10080,9,2014,3,"$600,000.00","$1,115,408.90"
1263,6391,9834201470,2014-12-18,1000,1075,840,160,2007,0,98144,47.5708,-122.288,1000,1083,12,2014,8,"$303,000.00","$153,028.50"
1264,6409,2815600305,2015-04-22,2560,6800,1380,1180,1952,0,98136,47.5506,-122.395,1780,6800,4,2015,63,"$695,000.00","$760,492.10"
1265,6415,7955050170,2015-04-10,1790,7500,1390,400,1973,0,98034,47.7321,-122.198,1940,7192,4,2015,42,"$455,000.00","$403,137.10"
1266,6427,4053200285,2014-08-11,3410,41022,3410,0,1990,0,98042,47.3228,-122.08,2150,21429,8,2014,25,"$725,000.00","$1,109,628.00"
1267,6433,2310000430,2015-05-07,1580,7034,1180,400,1989,0,98038,47.3564,-122.04,1470,7358,5,2015,26,"$284,000.00","$296,525.00"
1268,6439,3019300050,2014-07-31,1120,4000,870,250,1916,0,98107,47.6684,-122.368,1470,4000,7,2014,99,"$445,000.00","$472,368.00"
1269,6441,2698200010,2015-05-13,1380,7334,980,400,1981,0,98055,47.4339,-122.19200000000001,1910,7859,5,2015,34,"$165,000.00","$247,745.70"
1270,6446,3298300130,2015-02-06,1340,6200,1340,0,1959,0,98008,47.6214,-122.119,1210,7178,2,2015,56,"$474,905.00","$170,284.20"
1271,6459,9477730080,2014-12-10,1680,7389,1150,530,1979,0,98056,47.5199,-122.184,2100,10348,12,2014,36,"$377,000.00","$461,165.60"
1272,6472,1133000050,2015-04-20,2360,7370,1460,900,1985,0,98125,47.7201,-122.30799999999999,1590,9906,4,2015,30,"$362,000.00","$419,132.70"
1273,6474,3630120480,2014-06-02,2290,3475,2290,0,2006,0,98029,47.5551,-122.001,2340,3626,6,2014,9,"$653,000.00","$644,796.00"
1274,6484,9477001410,2015-02-25,1520,10630,1520,0,1967,0,98034,47.7347,-122.193,1550,8039,2,2015,48,"$425,500.00","$307,588.70"
1275,6496,2205500080,2014-06-10,1210,11100,1210,0,1955,0,98006,47.5747,-122.145,1280,11100,6,2014,60,"$483,300.00","$304,423.50"
1276,6498,2310010050,2015-04-30,1570,8767,1180,390,1990,0,98038,47.3568,-122.038,1570,7434,4,2015,25,"$274,950.00","$293,637.50"
1277,6501,2626069030,2015-02-09,7220,223462,6220,1000,2000,0,98053,47.7097,-122.01299999999999,2680,7593,2,2015,15,"$1,940,000.00","$2,134,156.10"
1278,6502,9407102360,2014-06-16,1150,9600,1150,0,1979,0,98045,47.4434,-121.774,1520,9976,6,2014,36,"$309,212.00","$237,176.30"
1279,6504,7519000170,2014-07-23,1300,5150,1300,0,1920,0,98117,47.6838,-122.36200000000001,1400,4017,7,2014,95,"$690,000.00","$530,595.50"
1280,6511,1024039049,2014-05-12,2920,34527,1800,1120,1954,1983,98116,47.5799,-122.4,2480,7933,5,2014,61,"$1,020,000.00","$1,111,121.80"
1281,6516,6163901271,2014-08-11,1070,9750,1070,0,1947,0,98155,47.7532,-122.318,1500,8775,8,2014,68,"$327,000.00","$346,841.50"
1282,6518,3885806565,2015-01-30,2980,6349,2980,0,1998,0,98033,47.6819,-122.208,2870,6349,1,2015,17,"$1,340,000.00","$939,030.60"
1283,6526,6204430250,2014-11-21,2480,12614,1860,620,1979,0,98011,47.7393,-122.2,2470,12392,11,2014,36,"$585,000.00","$550,075.10"
1284,6527,4365200630,2014-07-16,1900,7740,1150,750,1923,0,98126,47.5227,-122.37200000000001,1140,7740,7,2014,92,"$450,000.00","$615,913.20"
1285,6529,7844200050,2014-05-22,2000,7900,1300,700,1986,0,98188,47.4291,-122.292,2000,9132,5,2014,29,"$330,000.00","$317,147.40"
1286,6541,3759500006,2014-10-14,2300,10843,2300,0,1955,0,98033,47.6988,-122.20200000000001,1780,10843,10,2014,60,"$610,000.00","$663,674.70"
1287,6550,643300010,2014-08-29,1410,9150,1410,0,1959,0,98006,47.5683,-122.178,1800,9940,8,2014,56,"$365,000.00","$362,025.60"
1288,6569,6844703135,2015-03-12,1780,5100,1320,460,1953,0,98115,47.6944,-122.288,1880,5100,3,2015,62,"$580,000.00","$405,041.20"
1289,6570,8899000190,2014-12-12,1840,7200,1220,620,1968,0,98055,47.456,-122.209,1770,8075,12,2014,47,"$301,000.00","$404,103.60"
1290,6577,1250202285,2014-10-20,3420,7826,2430,990,1939,0,98144,47.5873,-122.29,980,6300,10,2014,76,"$908,800.00","$957,012.50"
1291,6582,2273600460,2015-01-30,1530,8503,1150,380,1983,0,98033,47.6872,-122.185,1610,8549,1,2015,32,"$536,000.00","$290,784.40"
1292,6585,1099600250,2014-12-02,1710,6400,1240,470,1976,0,98023,47.3036,-122.37700000000001,1600,6400,12,2014,39,"$260,000.00","$348,241.50"
1293,6589,7211402115,2014-09-02,1120,7500,1120,0,1965,0,98146,47.5112,-122.359,1120,5000,9,2014,50,"$230,000.00","$242,861.10"
1294,6602,1762600190,2014-12-29,3170,47502,3170,0,1988,0,98033,47.6495,-122.185,3190,35110,12,2014,27,"$1,040,000.00","$941,500.80"
1295,6605,9284801845,2014-08-05,1060,5750,1060,0,1981,0,98126,47.5512,-122.37100000000001,1060,5750,8,2014,34,"$354,000.00","$280,974.00"
1296,6607,1854900430,2015-04-22,2990,5400,2990,0,2005,0,98074,47.6122,-122.009,2890,6538,4,2015,10,"$675,000.00","$620,463.90"
1297,6608,2944000050,2015-04-22,3530,20012,3530,0,1986,0,98052,47.7193,-122.12700000000001,3850,20707,4,2015,29,"$995,000.00","$1,185,231.60"
1298,6617,2436200185,2015-02-23,3840,4000,2640,1200,2001,0,98105,47.6642,-122.291,1620,4000,2,2015,14,"$829,900.00","$798,891.40"
1299,6619,23500190,2014-10-08,2470,7800,1470,1000,1975,0,98052,47.6913,-122.115,2050,8050,10,2014,40,"$515,000.00","$595,255.90"
1300,6624,2944510080,2014-12-14,2060,7720,2060,0,1995,0,98023,47.2956,-122.374,1630,7720,12,2014,20,"$242,550.00","$472,443.90"
1301,6631,3323059027,2015-02-25,1720,28000,1720,0,1958,0,98058,47.4375,-122.176,2000,41817,2,2015,57,"$340,000.00","$448,651.30"
1302,6634,1853200190,2014-11-03,2670,5974,2670,0,1999,0,98034,47.7122,-122.23100000000001,2140,5729,11,2014,16,"$612,000.00","$571,704.60"
1303,6647,3306300630,2014-09-24,1100,9750,1100,0,1967,0,98023,47.2955,-122.36200000000001,1100,9900,9,2014,48,"$212,000.00","$145,121.00"
1304,6648,3222049120,2015-01-23,2320,13068,2320,0,1998,0,98198,47.3497,-122.31700000000001,2220,25265,1,2015,17,"$400,000.00","$618,221.40"
1305,6655,1774200190,2015-04-28,2660,32757,2660,0,1975,0,98077,47.7649,-122.098,2720,35191,4,2015,40,"$580,000.00","$679,658.60"
1306,6658,5072100095,2014-11-17,3440,12900,1720,1720,1958,0,98166,47.4426,-122.34200000000001,2100,10751,11,2014,57,"$554,000.00","$884,740.90"
1307,6663,9558020380,2014-08-20,2840,4750,2840,0,2002,0,98058,47.4511,-122.12100000000001,2460,4750,8,2014,13,"$525,000.00","$715,150.20"
1308,6664,3396830020,2014-10-09,1820,7500,1820,0,1985,0,98052,47.7155,-122.104,2040,8304,10,2014,30,"$424,000.00","$517,910.10"
1309,6665,7519001825,2015-01-08,1070,5150,870,200,1908,0,98117,47.6853,-122.366,1520,3860,1,2015,107,"$455,000.00","$379,976.00"
1310,6667,1245500950,2015-05-04,2190,6300,1240,950,1960,0,98033,47.6918,-122.21600000000001,2730,14659,5,2015,55,"$1,100,000.00","$642,753.90"
1311,6669,9542000050,2014-08-08,2270,9830,2270,0,1959,0,98005,47.5999,-122.176,2540,11990,8,2014,56,"$615,000.00","$601,759.80"
1312,6673,9202000080,2014-07-07,960,9563,960,0,1967,0,98023,47.2864,-122.35700000000001,1280,9600,7,2014,48,"$215,000.00","$210,848.30"
1313,6674,225039049,2014-09-08,1530,6450,1530,0,1920,0,98117,47.6833,-122.398,1530,5000,9,2014,95,"$590,000.00","$526,380.20"
1314,6675,2212500430,2014-08-14,2500,13034,1300,1200,1962,0,98092,47.3343,-122.194,2440,13300,8,2014,53,"$323,000.00","$513,738.20"
1315,6676,2473100010,2014-07-22,1560,7569,1560,0,1966,0,98058,47.4496,-122.155,1480,8755,7,2014,49,"$279,000.00","$340,334.20"
1316,6685,7789000080,2014-09-30,940,8400,940,0,1958,0,98056,47.5112,-122.167,950,8400,9,2014,57,"$253,905.00","$233,377.00"
1317,6687,8856960280,2015-01-21,1860,8378,1860,0,1995,0,98038,47.3875,-122.03200000000001,1870,8378,1,2015,20,"$350,000.00","$353,151.20"
1318,6698,1788900380,2015-02-12,1122,9100,1122,0,1960,0,98023,47.328,-122.34100000000001,840,9344,2,2015,55,"$185,000.00","$171,460.40"
1319,6701,5469503280,2014-07-21,3100,10000,3100,0,1978,0,98042,47.3741,-122.15,1850,9438,7,2014,37,"$449,950.00","$829,238.00"
1320,6704,1446400648,2014-11-06,1080,9067,1080,0,1951,0,98168,47.4815,-122.331,1080,6647,11,2014,64,"$203,000.00","$205,810.60"
1321,6706,9109000050,2014-07-09,1200,7800,1200,0,1954,0,98126,47.5196,-122.37100000000001,1230,7070,7,2014,61,"$275,000.00","$298,831.50"
1322,6711,5652600185,2014-05-02,2240,10578,1550,690,1923,0,98115,47.6954,-122.292,1570,10578,5,2014,92,"$750,000.00","$776,932.20"
1323,6712,7347600507,2014-06-23,1450,8891,1180,270,1962,0,98168,47.478,-122.27799999999999,1450,9013,6,2014,53,"$235,000.00","$327,011.20"
1324,6715,8087800430,2015-02-10,2430,14000,1580,850,1963,0,98052,47.6554,-122.134,1910,8285,2,2015,52,"$602,000.00","$487,926.60"
1325,6716,9547200460,2014-08-20,1960,4080,1960,0,1915,0,98115,47.6768,-122.31,1880,4080,8,2014,100,"$640,000.00","$624,178.10"
1326,6721,2138700345,2014-08-18,2430,6325,2020,410,1919,0,98109,47.6413,-122.354,2340,4375,8,2014,96,"$990,000.00","$841,323.40"
1327,6723,5700002125,2014-06-10,2320,4322,1140,1180,1910,0,98144,47.5755,-122.289,1820,4322,6,2014,105,"$480,000.00","$670,823.50"
1328,6732,4038700290,2015-04-23,1670,8023,1170,500,1960,0,98008,47.615,-122.117,1960,8964,4,2015,55,"$696,000.00","$443,941.20"
1329,6738,4054560170,2014-06-11,3470,32109,3470,0,1995,0,98077,47.7311,-122.036,3800,35181,6,2014,20,"$875,000.00","$979,707.50"
1330,6740,3391500050,2014-07-03,3930,10929,3930,0,2006,0,98004,47.6259,-122.194,1780,9999,7,2014,9,"$1,880,000.00","$1,010,548.90"
1331,6745,9269750460,2014-05-19,1580,7941,1580,0,1986,0,98023,47.2843,-122.35700000000001,1730,8051,5,2014,29,"$247,000.00","$337,591.80"
1332,6747,3981200660,2014-07-15,2190,13673,2190,0,1994,0,98042,47.3542,-122.098,2770,13804,7,2014,21,"$432,000.00","$629,009.50"
1333,6752,426069099,2015-04-20,2790,53143,2790,0,1991,0,98077,47.7687,-122.036,2740,47916,4,2015,24,"$815,000.00","$767,850.40"
1334,6753,3276180020,2015-03-27,1660,10757,1000,660,1980,0,98056,47.5071,-122.194,1880,8319,3,2015,35,"$385,000.00","$295,635.60"
1335,6756,7300400670,2014-07-29,1850,5880,1850,0,1998,0,98092,47.3322,-122.17299999999999,2370,6500,7,2014,17,"$277,000.00","$446,477.30"
1336,6761,3876760430,2014-08-22,1660,7003,1660,0,1996,0,98030,47.3599,-122.18799999999999,1840,6680,8,2014,19,"$269,950.00","$316,862.50"
1337,6768,8731981680,2014-09-08,3340,8000,3340,0,1973,0,98023,47.317,-122.385,2230,8000,9,2014,42,"$311,000.00","$768,503.40"
1338,6773,2680700280,2015-04-02,1790,8372,1340,450,1976,0,98033,47.6605,-122.189,2180,10500,4,2015,39,"$809,000.00","$454,671.20"
1339,6783,5316100980,2015-03-26,4040,7200,3340,700,1930,0,98112,47.6288,-122.28399999999999,3450,10800,3,2015,85,"$2,250,000.00","$1,342,836.40"
1340,6785,3276930420,2014-09-12,2330,45860,2330,0,1989,0,98075,47.5842,-121.992,2930,5020,9,2014,26,"$585,000.00","$693,204.80"
1341,6786,6648900005,2014-10-08,1720,8910,1720,0,1954,0,98155,47.7736,-122.296,1870,8640,10,2014,61,"$399,950.00","$399,596.50"
1342,6793,6979940050,2014-09-16,3320,9024,3320,0,1999,0,98075,47.5865,-122.056,3320,7665,9,2014,16,"$800,000.00","$788,447.30"
1343,6801,9523102580,2014-05-23,1960,2500,1410,550,1926,0,98103,47.6744,-122.353,2040,5000,5,2014,89,"$599,000.00","$648,152.10"
1344,6803,7335400345,2014-05-28,780,6685,780,0,1948,0,98002,47.305,-122.215,880,6695,5,2014,67,"$135,000.00","$44,935.50"
1345,6807,5703500130,2014-12-17,1190,9600,1190,0,1981,0,98045,47.4805,-121.762,1360,10140,12,2014,34,"$299,500.00","$197,783.30"
1346,6813,806000020,2015-03-10,1200,9120,1000,200,1963,0,98055,47.4545,-122.18700000000001,1640,9200,3,2015,52,"$203,000.00","$299,097.60"
1347,6815,8635760480,2015-01-27,2330,3610,2330,0,1999,0,98074,47.6022,-122.021,1830,2948,1,2015,16,"$473,975.00","$546,648.20"
1348,6817,2919702040,2014-06-12,2820,4608,1450,1370,1967,0,98117,47.6886,-122.361,1620,3840,6,2014,48,"$599,000.00","$544,453.30"
1349,6818,3095000095,2014-07-14,2040,4800,1020,1020,1925,0,98126,47.5561,-122.37700000000001,1640,4800,7,2014,90,"$580,000.00","$611,080.30"
1350,6820,617000089,2014-11-17,820,6200,820,0,1954,0,98166,47.4163,-122.34,1410,14000,11,2014,61,"$274,000.00","$156,056.80"
1351,6831,8835900086,2014-09-02,3380,16133,2330,1050,1959,0,98118,47.5501,-122.26100000000001,2500,11100,9,2014,56,"$350,000.00","$892,315.40"
1352,6842,2426059071,2014-10-21,2320,98445,1380,940,1978,0,98072,47.7323,-122.116,2830,54014,10,2014,37,"$675,000.00","$602,265.80"
1353,6847,1841500050,2014-10-20,1700,40973,1700,0,1961,0,98031,47.3439,-122.198,2760,40973,10,2014,54,"$334,950.00","$489,936.80"
1354,6848,3226059071,2014-08-19,1130,9147,1130,0,1952,0,98033,47.7006,-122.197,1930,9906,8,2014,63,"$426,000.00","$311,483.80"
1355,6853,7677300010,2015-03-03,1720,4410,1720,0,1928,0,98117,47.6791,-122.402,2140,4500,3,2015,87,"$772,500.00","$569,752.00"
1356,6856,1115800440,2014-09-18,1650,8560,1650,0,1970,0,98052,47.6652,-122.146,1700,8560,9,2014,45,"$525,000.00","$439,183.30"
1357,6858,6084601060,2014-07-18,1770,8640,1420,350,1986,0,98001,47.326,-122.273,1894,7974,7,2014,29,"$270,000.00","$360,589.00"
1358,6859,993001330,2014-05-05,1410,1332,1410,0,2005,0,98103,47.6916,-122.34,1430,1448,5,2014,10,"$406,100.00","$379,280.40"
1359,6860,2475200290,2014-10-20,1710,4187,1710,0,1987,0,98055,47.4732,-122.18799999999999,1760,4084,10,2014,28,"$332,544.00","$345,662.90"
1360,6863,1124000050,2014-07-29,1260,8505,1260,0,1951,0,98177,47.7181,-122.37100000000001,1480,8100,7,2014,64,"$461,000.00","$301,920.50"
1361,6868,3262300235,2014-11-26,2870,16238,2870,0,1962,0,98039,47.6308,-122.238,2870,16238,11,2014,53,"$1,560,000.00","$718,768.80"
1362,6869,5104510130,2014-06-03,1830,5175,1830,0,2003,0,98038,47.3565,-122.016,1830,5175,6,2014,12,"$312,000.00","$293,341.20"
1363,6871,2822049148,2014-09-18,1110,9827,1110,0,1966,0,98198,47.369,-122.311,1540,10187,9,2014,49,"$217,000.00","$245,185.10"
1364,6883,6668900005,2015-04-21,700,5559,700,0,1949,0,98155,47.7492,-122.311,1230,8100,4,2015,66,"$266,000.00","$154,005.20"
1365,6886,4040600190,2014-08-06,2060,9000,1320,740,1961,0,98007,47.6122,-122.137,2050,8800,8,2014,54,"$509,500.00","$422,854.10"
1366,6889,7788400170,2014-09-26,940,10875,940,0,1957,0,98056,47.5121,-122.16799999999999,1250,11200,9,2014,58,"$230,000.00","$243,264.90"
1367,6893,6169901197,2014-11-26,2160,2260,1620,540,1917,0,98119,47.6321,-122.37100000000001,2570,2400,11,2014,98,"$900,000.00","$891,252.20"
1368,6894,6882520050,2014-10-07,930,6060,930,0,1973,0,98118,47.5289,-122.28,1640,6364,10,2014,42,"$250,000.00","$76,365.30"
1369,6901,6855100010,2014-09-23,2400,9601,1390,1010,1977,0,98034,47.7256,-122.211,2010,9943,9,2014,38,"$505,000.00","$504,782.30"
1370,6905,1137800460,2014-12-09,2870,25663,2870,0,1988,0,98003,47.2769,-122.333,2950,24347,12,2014,27,"$465,000.00","$929,266.90"
1371,6917,6819100122,2014-06-05,970,3400,970,0,1924,0,98109,47.6444,-122.35700000000001,1180,3600,6,2014,91,"$546,000.00","$411,385.50"
1372,6924,2919702705,2014-07-31,1330,5510,850,480,1910,0,98117,47.6901,-122.36200000000001,1200,4150,7,2014,105,"$417,500.00","$408,969.20"
1373,6925,7302000500,2014-09-17,1240,38095,1240,0,1978,0,98053,47.6522,-121.97,2060,38552,9,2014,37,"$345,000.00","$253,209.60"
1374,6928,3288301330,2015-04-08,1890,7560,1430,460,1973,0,98034,47.7322,-122.185,1890,9095,4,2015,42,"$475,000.00","$512,832.10"
1375,6930,1824079073,2015-03-31,4650,108464,3260,1390,1999,0,98024,47.5669,-121.956,2810,155509,3,2015,16,"$985,000.00","$1,116,746.50"
1376,6937,2256500005,2014-10-14,1740,3700,1740,0,1982,0,98122,47.6102,-122.309,1830,2480,10,2014,33,"$612,000.00","$391,822.30"
1377,6942,3882320010,2014-11-26,2520,13156,1520,1000,1979,0,98052,47.6558,-122.135,2050,10940,11,2014,36,"$565,000.00","$598,267.30"
1378,6952,4139500080,2014-07-18,5180,13077,4280,900,1998,0,98006,47.5513,-122.109,5030,15069,7,2014,17,"$1,490,000.00","$1,746,164.70"
1379,6965,1421079007,2015-03-24,2480,209199,1870,610,2000,0,98010,47.3085,-121.88799999999999,2040,219229,3,2015,15,"$408,506.00","$451,746.00"
1380,6969,3037200010,2015-03-05,1180,2090,1180,0,2004,0,98122,47.6032,-122.31,1550,2812,3,2015,11,"$447,500.00","$239,900.70"
1381,6974,2310000280,2014-12-11,1620,6415,1620,0,1989,0,98038,47.3577,-122.038,1640,7253,12,2014,26,"$275,000.00","$330,989.70"
1382,6975,1687900170,2015-03-25,2170,8240,2170,0,1983,0,98006,47.5634,-122.12799999999999,2600,9898,3,2015,32,"$648,000.00","$591,371.30"
1383,6981,6624010170,2014-05-08,1390,7399,1390,0,1975,0,98031,47.4183,-122.182,1460,7800,5,2014,40,"$246,000.00","$291,205.30"
1384,6983,2869100080,2014-06-06,2670,12187,2670,0,1986,0,98052,47.6677,-122.15,2400,8999,6,2014,29,"$744,000.00","$662,417.50"
